system,machine,arch,python_impl,python_version,pydantic_version,strict_models,defer_build,import_time_s,validate_time_s,validate_again_time_s
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14597404189407825,0.8671386248897761,0.00021341699175536633
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14751779194921255,0.8749937079846859,0.00021645799279212952
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.145893958164379,0.8736371248960495,0.00022149994038045406
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14634729200042784,0.8622648329474032,0.00021974998526275158
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14704645797610283,0.8723483339417726,0.00022062496282160282
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14720620890147984,0.8715517080854625,0.00021695904433727264
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14836179185658693,0.8630122079048306,0.00021837488748133183
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14790383307263255,0.8717381248716265,0.00022375001572072506
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.1497100421693176,0.8600349999032915,0.00023624999448657036
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.1457407909911126,0.8789396670181304,0.00024354085326194763
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.15056429198011756,0.8666131249628961,0.00021674996241927147
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.14843629184179008,0.8692251250613481,0.00023075006902217865
Darwin,arm64,64bit,CPython,3.12.3,2.8.2,true,true,0.15091191604733467,0.8673867080360651,0.0002345831599086523
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.1425232500769198,0.8126326659694314,0.00023508397862315178
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14484824985265732,0.8177839578129351,0.00023566698655486107
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.1430998749565333,0.789993042126298,0.00022375001572072506
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14313175017014146,0.8056336669251323,0.00021929200738668442
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14173345803283155,0.7892735418863595,0.00022133393213152885
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14118087501265109,0.7986517909448594,0.0002229579258710146
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14240116579458117,0.79044079198502,0.00021683285012841225
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14154733391478658,0.7885455421637744,0.0002263330388814211
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.1414960001129657,0.7993230000138283,0.00024633295834064484
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14096866711042821,0.7986966669559479,0.00022591697052121162
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14041520794853568,0.7928563749883324,0.00021341699175536633
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14388337498530746,0.7951477090828121,0.00021833297796547413
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14314270787872374,0.8011942089069635,0.00021708407439291477
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.1422877919394523,0.7904041670262814,0.00022424990311264992
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.19624233292415738,0.7979828750248998,0.00022362498566508293
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14218429196625948,0.7916212920099497,0.00024258322082459927
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14195820805616677,0.8005894578527659,0.00023258407600224018
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.1917863751295954,0.8027707498986274,0.0003036248963326216
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.14238304179161787,0.7920776251703501,0.0002162919845432043
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,false,0.1417266249191016,0.7962040829006582,0.00022070901468396187
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.26911975000984967,0.7922120420262218,0.00021354085765779018
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.2176395000424236,0.7950656658504158,0.00021737487986683846
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21730429213494062,0.7882444590795785,0.00021466705948114395
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21981770801357925,0.795080249896273,0.00023245811462402344
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21770745795220137,0.7824444998987019,0.00021533295512199402
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.22153262491337955,0.7920846662018448,0.0002088341861963272
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.22013475000858307,0.7829835407901555,0.00021695811301469803
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.22071670810692012,0.7813936658203602,0.00021941703744232655
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21939566708169878,0.79308683401905,0.00023845885880291462
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21875004190951586,0.7819359169807285,0.0002222910989075899
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21883183298632503,0.787688875105232,0.00022700009867548943
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21825645817443728,0.7892973748967052,0.00022220821119844913
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.2188677079975605,0.7863960000686347,0.0002090840134769678
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21907020802609622,0.7854292499832809,0.00020575011149048805
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.22330404096283019,0.7992469589225948,0.00022291694767773151
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21880579111166298,0.7832551668398082,0.00021795881912112236
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21755645796656609,0.7864803748670965,0.0002166670747101307
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21823987504467368,0.7946671661920846,0.00022304197773337364
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21847708290442824,0.7864655409939587,0.0002156661357730627
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,false,0.21815770911052823,0.7968117499258369,0.00021491595543920994
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.09981549996882677,0.8475896657910198,0.00023441691882908344
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10476849996484816,0.8411037500482053,0.0002282080240547657
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10641041700728238,0.8564079999923706,0.00021587498486042023
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10557404113933444,0.8245973750017583,0.0002234999556094408
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10350562492385507,0.8153962921351194,0.00022470788098871708
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10256862500682473,0.8025337911676615,0.00022587506100535393
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10426404210738838,0.7996691248845309,0.00022262497805058956
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10090958303771913,0.8005592920817435,0.00023375009186565876
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10157537506893277,0.802249375032261,0.00021399999968707561
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10024508298374712,0.8115392921026796,0.00022554188035428524
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10063262516632676,0.801051665795967,0.00022616703063249588
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10134387481957674,0.801733166910708,0.00022283405996859074
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10202124994248152,0.7943211661186069,0.00021895905956625938
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10063325008377433,0.8205063329078257,0.0002259579487144947
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.1013845419511199,0.7934691251721233,0.0002242091577500105
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10161833302117884,0.8042772500775754,0.00023179198615252972
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.09928266610950232,0.8055751661304384,0.0002371249720454216
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10123116709291935,0.8018738750834018,0.00023375009186565876
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10039245802909136,0.8059476250782609,0.00022616609930992126
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,false,true,0.10057283309288323,0.8002856669481844,0.00023312517441809177
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.1362827499397099,0.7833207079675049,0.00022704200819134712
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13690683408640325,0.790728666819632,0.0002603749744594097
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.1349170000758022,0.7877917499281466,0.0002180838491767645
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13576212502084672,0.79285629093647,0.00023458292707800865
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13688204204663634,0.7811118341051042,0.00022016698494553566
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13652379112318158,0.7894995000679046,0.00022375001572072506
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13757704105228186,0.7915552919730544,0.00021941703744232655
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13622920797206461,0.7869374169968069,0.00023429212160408497
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.1360721248202026,0.7946895421482623,0.00023229210637509823
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.1351250410079956,0.7874413749668747,0.00021920888684689999
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13571145897731185,0.7957454591523856,0.00023158383555710316
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13638512510806322,0.7825863750185817,0.0002229579258710146
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.1388817080296576,0.7880190841387957,0.00022212485782802105
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13948645815253258,0.7879145839251578,0.00021724984981119633
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13812670903280377,0.788544625043869,0.00021462514996528625
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.1374287500511855,0.7925131658557802,0.00021966686472296715
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13682216708548367,0.7833334170281887,0.00021683401428163052
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13602745812386274,0.7919889169279486,0.0002223330084234476
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13727349997498095,0.789626541081816,0.00023758411407470703
Darwin,arm64,64bit,CPython,3.12.3,2.9.2,true,true,0.13772104098461568,0.7955404999665916,0.00021783402189612389
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1445612080860883,0.6976856249384582,0.00020725000649690628
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.16831208299845457,0.6920892498455942,0.00024112500250339508
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1694203750230372,0.7237409160006791,0.0002144169993698597
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14694899995811284,0.7180715829599649,0.00020966678857803345
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14403720805421472,0.7090275418013334,0.00021829199977219105
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14262712514027953,0.6872959169559181,0.00021087494678795338
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1414619160350412,0.6860725420992821,0.0002115410752594471
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14533116691745818,0.6907823330257088,0.00020275008864700794
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14039975008927286,0.6878968749660999,0.00024041603319346905
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1411687908694148,0.6872171668801457,0.0002671671099960804
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1427632081322372,0.6919367089867592,0.00021704193204641342
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14270987501367927,0.6916852500289679,0.00021554180420935154
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14102641609497368,0.6859521248843521,0.00020566699095070362
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14284487487748265,0.6860075420700014,0.00020362506620585918
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14289391716010869,0.6929395841434598,0.0002163329627364874
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14302962482906878,0.686669958056882,0.00020837504416704178
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14370137499645352,0.690573540981859,0.00020833290182054043
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14158870885148644,0.685948499944061,0.00020691705867648125
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.1434839591383934,0.6913735421840101,0.0002136658877134323
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,false,0.14325633295811713,0.687297249911353,0.00020483415573835373
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.2191879590973258,0.6657994161359966,0.00019754096865653992
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21665175002999604,0.6678979999851435,0.0002030001487582922
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.2202864158898592,0.6721847089938819,0.00020479108206927776
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.22098208405077457,0.6680899169296026,0.00021320907399058342
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.2176955828908831,0.6669932908844203,0.000204040901735425
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21684795804321766,0.6664534159936011,0.0002057079691439867
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21717266691848636,0.6625893749296665,0.00019225012511014938
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.2208598330616951,0.6637924581300467,0.00019283290021121502
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21897475002333522,0.666349875042215,0.00020083319395780563
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.22102616587653756,0.6658371668308973,0.00019591604359447956
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21953016705811024,0.6635804590769112,0.00022895797155797482
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21594025008380413,0.6619425830431283,0.00020224996842443943
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21622924995608628,0.6701575419865549,0.00020412495359778404
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.22023262502625585,0.6650779580231756,0.00019216607324779034
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21914516715332866,0.6707048339303583,0.00020087487064301968
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21795908408239484,0.6682287082076073,0.00020691705867648125
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21721300017088652,0.6678190000820905,0.00019900011830031872
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21946412487886846,0.6632231250405312,0.00021245796233415604
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.2188327091280371,0.6670474580023438,0.0002760831266641617
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,false,0.21566574997268617,0.6718115000985563,0.00019924994558095932
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10361475008539855,0.6868707090616226,0.00021470896899700165
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10362758301198483,0.6963822499383241,0.00020633311942219734
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10525737493298948,0.6860899168532342,0.00020533311180770397
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10360520891845226,0.691941374912858,0.00021216599270701408
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10467370902188122,0.686609165975824,0.00020637502893805504
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10385816707275808,0.6908933750819415,0.00020745908841490746
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10263091721571982,0.6917254170402884,0.00020766700617969036
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10319820884615183,0.6900900409091264,0.00020875013433396816
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10139520792290568,0.6927419998683035,0.00020783278159797192
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10253687482327223,0.7046076250262558,0.0002293330617249012
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10371220903471112,0.6918314169161022,0.000213750172406435
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10396766709163785,0.6937808331567794,0.00021441606804728508
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10240016598254442,0.6933360830880702,0.00021358300000429153
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10521345818415284,0.6956039580982178,0.0002166670747101307
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10548237501643598,0.688441000180319,0.0002148328348994255
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10509691596962512,0.6987319169566035,0.0002450840547680855
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.1038956658449024,0.7034303341060877,0.000218207947909832
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.10589054087176919,0.7021668329834938,0.0002067910972982645
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.1166858330834657,0.7368202919606119,0.00021949992515146732
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,false,true,0.1090354158077389,0.7369207500014454,0.00021816696971654892
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14263291587121785,0.6963582090102136,0.0002134160604327917
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14225833304226398,0.6762009579688311,0.0002032080665230751
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14189145900309086,0.6752475830726326,0.00020362506620585918
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14051995798945427,0.6660441658459604,0.00020804116502404213
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.13972183386795223,0.6702603748999536,0.00019691605120897293
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.1401977080386132,0.6656876250635833,0.0001993328332901001
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.1436949169728905,0.6853194171562791,0.0002027498558163643
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.13913645804859698,0.6684007500298321,0.00020029093138873577
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14044333389028907,0.6704467500094324,0.00019866717047989368
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.13995199999772012,0.6692585831042379,0.00020204205065965652
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.1409547501243651,0.6787546249106526,0.00021283398382365704
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14064812497235835,0.680293999845162,0.00021475018002092838
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14397687511518598,0.6880480838008225,0.00020687514916062355
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14317745808511972,0.6858934590127319,0.00022358307614922523
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14117183396592736,0.691872957861051,0.00020295800641179085
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14084000000730157,0.675847833044827,0.00020783301442861557
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.13954312494024634,0.6746247920673341,0.0002087918110191822
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14089037501253188,0.6734289999585599,0.00020125019364058971
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14015124994330108,0.684258250053972,0.0002174580004066229
Darwin,arm64,64bit,CPython,3.12.3,2.10.2,true,true,0.14009066694416106,0.6681542498990893,0.00020766700617969036
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11775941704399884,0.4104873330798,0.00021008308976888657
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.12076016701757908,0.4014075000304729,0.0001849578693509102
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.12137208413332701,0.4076878749765456,0.00018758396618068218
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11723199998959899,0.4043619579169899,0.00019066687673330307
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11737654218450189,0.40477841696701944,0.00018795905634760857
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.1203157501295209,0.4059378339443356,0.00018916605040431023
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11778220813721418,0.40421249996870756,0.0001926668919622898
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11926816706545651,0.4011017500888556,0.00018704193644225597
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.12224112497642636,0.4107172500807792,0.00019075023010373116
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11706966604106128,0.4081960420589894,0.00018708384595811367
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11780366697348654,0.4067010418511927,0.00019629206508398056
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11802912503480911,0.4044008329510689,0.00018512504175305367
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11721712490543723,0.40274983388371766,0.0001827920787036419
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11662679095752537,0.40431666700169444,0.00019170786254107952
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11730979103595018,0.4074324171524495,0.00018891692161560059
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11738195805810392,0.4030178328976035,0.00018366612493991852
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11489095794968307,0.4023218331858516,0.00019329111091792583
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11684675002470613,0.40381479100324214,0.00019287504255771637
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11676745908334851,0.40379462484270334,0.0001910421997308731
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,false,0.11702445801347494,0.4061483747791499,0.00019366689957678318
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.1837672907859087,0.4119691669475287,0.00019541708752512932
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.1810743329115212,0.41525041684508324,0.00019645900465548038
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18071304098702967,0.40750104119069874,0.00017874990589916706
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.19535174989141524,0.413106125080958,0.00018870900385081768
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18514050007797778,0.4691212079487741,0.00020474987104535103
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.19190229196101427,0.4145718750078231,0.00018400000408291817
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18045704090036452,0.40543866716325283,0.0001847089733928442
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18544324999675155,0.41597225004807115,0.00019616703502833843
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18074712506495416,0.4165710418019444,0.00019258307293057442
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18282329197973013,0.40919566596858203,0.00019637495279312134
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18116458388976753,0.4085661661811173,0.00018595787696540356
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.1852498329244554,0.4096126249060035,0.00018045795150101185
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.1829016248229891,0.4617247919086367,0.0002062919083982706
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.1801738750655204,0.40928891603834927,0.00018445821478962898
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.1816103330347687,0.45530879218131304,0.00020533287897706032
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.22438291599974036,0.42487279209308326,0.0001937909983098507
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18623387487605214,0.4182241251692176,0.00019004195928573608
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18394141690805554,0.42156254197470844,0.0002052921336144209
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.18300320813432336,0.4117601669859141,0.00018854206427931786
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,true,false,0.1805394170805812,0.4058543329592794,0.00018216692842543125
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08936029090546072,0.4081537090241909,0.0001954999752342701
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.0926860838662833,0.41642083413898945,0.00020391703583300114
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.09009458310902119,0.40958195901475847,0.0001927078701555729
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08892829203978181,0.4089984588790685,0.00019695796072483063
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.09395612496882677,0.40722554200328887,0.00019087502732872963
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08908558310940862,0.4202411249279976,0.00018587498925626278
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08904708386398852,0.41107179201208055,0.00018758303485810757
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08829791704192758,0.4086309999693185,0.00018470804207026958
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08843537489883602,0.4101865408010781,0.00018891715444624424
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.09326945780776441,0.40918066701851785,0.00018687499687075615
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08962345798499882,0.4092041249386966,0.00018866709433495998
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.08904845896176994,0.4087846667971462,0.00019395793788135052
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.10543212504126132,0.41189908306114376,0.00019170809537172318
Darwin,arm64,64bit,CPython,3.12.3,2.11.0a1,false,true,0.0891540830489248,0.41158287483267486,0.00018666591495275497
